"title", source, price, sold, size, url
"Veja Esplar Sneakers", Poshmark, $90, Available, 10, https://poshmark.com/listing/Veja-Esplar-Sneakers-60935d76ffba947a35319e0a
"Veja", Poshmark, $80, Available, 8, https://poshmark.com/listing/Veja-60935477463d4fedb03aa941
"Veja Esplar’s Leather White Shoe", Poshmark, $90, Available, 6, https://poshmark.com/listing/Veja-Esplars-Leather-White-Shoe-60920c5f180136f670f3bae7
"Veja Lemaire high top sneakers men's 7", Poshmark, $99, Available, 7, https://poshmark.com/listing/Veja-Lemaire-high-top-sneakers-mens-7-6091f9357f80d2d83df0d7fd
"MSGM Contrast Highlighter Sole Platform Low Tops", Poshmark, $25, Available, 35, https://poshmark.com/listing/MSGM-Contrast-Highlighter-Sole-Platform-Low-Tops-60a96eef736720154bcc54d8
"Veja Esplar Sneaker size 11 US mens", Poshmark, $100, Available, 11, https://poshmark.com/listing/Veja-Esplar-Sneaker-size-11-US-mens-609169b64fd23a3b2e1eddb7
"Veja Esplar Silver Pierre Metallic Women Sneakers", Poshmark, $89, Available, 7, https://poshmark.com/listing/Veja-Esplar-Silver-Pierre-Metallic-Women-Sneakers-6090ef736914121e19c3d30f
"Veja V-10 Kid Boys Girls LOGO Low Top Sneakers 1", Poshmark, $89, Available, 1 (Little Girl), https://poshmark.com/listing/Veja-V10-Kid-Boys-Girls-LOGO-Low-Top-Sneakers-1-6090d7fe8ae37cb0fa1416ed
"Veja V-10 Sneaker Sizs 6", Poshmark, $120, Available, 6, https://poshmark.com/listing/Veja-V10-Sneaker-Sizs-6-6090a8e0d737fde4086ea32b
"Veja Esplar Leather Low-Top Sneakers size 5", Poshmark, $95, Available, 5, https://poshmark.com/listing/Veja-Esplar-Leather-LowTop-Sneakers-size-5-60905fc0045e3961242bdeb5
"Veja Esplar Leather Low-Top Sneakers size 10", Poshmark, $100, Available, 10, https://poshmark.com/listing/Veja-Esplar-Leather-LowTop-Sneakers-size-10-60905e62e107bb447e2b05fd
"Veja Sneaker | Esplar Bastille Velvet | US 5.0", Poshmark, $130, Available, 5, https://poshmark.com/listing/Veja-Sneaker-Esplar-Bastille-Velvet-US-50-60904f7b8d9be915c8874baa
"Veja V-Lock Sneaker", Poshmark, $125, Available, 8, https://poshmark.com/listing/Veja-VLock-Sneaker-6090370660fded7cfc7adc20
"{ Veja } V-12 Marsala Nautico Leather Sneakers", Poshmark, $140, Available, 6, https://poshmark.com/listing/Veja-V12-Marsala-Nautico-Leather-Sneakers-608ff1272f3d198b31758758
"{ Veja } Esplar Logo Leather Low Top Sneakers", Poshmark, $140, Available, 11, https://poshmark.com/listing/Veja-Esplar-Logo-Leather-Low-Top-Sneakers-608feeea800f6433072ea495
"Veja Venturi Sneaker for Free People nwob 9", Poshmark, $110, Available, 9, https://poshmark.com/listing/Veja-Venturi-Sneaker-for-Free-People-nwob-9-60900f692a1eff855e93dcd9
"Veja Esplar Leather Sneakers", Poshmark, $115, Available, , https://poshmark.com/listing/Veja-Esplar-Leather-Sneakers-60a3c27a2f3d191471cad4be
"Veja Esplar Leather Sneakers", Poshmark, $121, Available, , https://poshmark.com/listing/Veja-Esplar-Leather-Sneakers-6090100767bd913b3b61bab3
"Veja Esplar Leather Sneakers - White/Black", Poshmark, $121, Available, , https://poshmark.com/listing/Veja-Esplar-Leather-Sneakers-WhiteBlack-60901260ac970285ed69a043
"Vintage grey Vejas", Poshmark, $65, Available, 39, https://poshmark.com/listing/Vintage-grey-Vejas-60900f05bcbb52dd880c71c4
"Veja Condor 2 Light Grey Sneakers", Poshmark, $150, Available, , https://poshmark.com/listing/Veja-Condor-2-Light-Grey-Sneakers-60900cfe67bd914a8861a89e
"Veja Condor 2 Navy Sneakers", Poshmark, $150, Available, , https://poshmark.com/listing/Veja-Condor-2-Navy-Sneakers-60901708e107bb16c428a4e3
"Veja Women’s Sneakers", Poshmark, $105, Available, 6, https://poshmark.com/listing/Veja-Womens-Sneakers-609003f5275e55e3bf42f983
"Veja Roraima", Poshmark, $150, Available, 7, https://poshmark.com/listing/Veja-Roraima-608f485bff7c5a58c30b81f7
"{ Veja } Condor 2 Alveomesh Sneakers", Poshmark, $160, Available, 6, https://poshmark.com/listing/Veja-Condor-2-Alveomesh-Sneakers-608f45c7800f642d0f2b8c63
"INTENTIONALLY BLANK - Flatform Sandals", Poshmark, $60, Available, 7, https://poshmark.com/listing/INTENTIONALLY-BLANK-Flatform-Sandals-608f39087096519ea96e74ae
"VEJA V-10 Black Leather Sneakers", Poshmark, $65, Available, 9, https://poshmark.com/listing/VEJA-V10-Black-Leather-Sneakers-608ead72a4de4102c06839a8
"Veja Boys Shoes", Poshmark, $70, Available, 9.5 (Toddler Boy), https://poshmark.com/listing/Veja-Boys-Shoes-608e30187ec30c35129f522b
"VEJA ESPALAR sneakers", Poshmark, $90, Available, 10, https://poshmark.com/listing/VEJA-ESPALAR-sneakers-608e161588cce3a2e18fc39b
"Veja sneakers high tops kids size 1", Poshmark, $40, Available, 1 (Little Girl), https://poshmark.com/listing/Veja-sneakers-high-tops-kids-size-1-608dd22ce13164ba1ab07663
"Veja White Canvas High Top Lace Up Sneakers", Poshmark, $76, Available, 11.5, https://poshmark.com/listing/Veja-White-Canvas-High-Top-Lace-Up-Sneakers-608dcf2db9190eab5b952524
"{ Veja } V-10 Laces Small Kids Low Top Sneakers", Poshmark, $120, Available, 5 (Big Girl), https://poshmark.com/listing/Veja-V10-Laces-Small-Kids-Low-Top-Sneakers-608dab25bcbb5283d4fe7c5d
"{ Veja } Esplar Logo Leather Low Top Sneakers", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-Esplar-Logo-Leather-Low-Top-Sneakers-608daa8267bd919d9a53ba71
"{ Veja } Esplar Velcro Kids Sneakers", Poshmark, $90, Available, 8 (Toddler Girl), https://poshmark.com/listing/Veja-Esplar-Velcro-Kids-Sneakers-608d9d3912d88039d88887dd
"Veja sneakers", Poshmark, $80, Available, 12.5, https://poshmark.com/listing/Veja-sneakers-6052516c920786b35072be44
"Vejas V-10 sneakers size US 6( fits like a 6.5)", Poshmark, $85, Available, 6, https://poshmark.com/listing/Vejas-V10-sneakers-size-US-6-fits-like-a-65-608cba9f284e99a1a3b9a9e9
"Madewell Veja Eaplar low sneaker star embroidered", Poshmark, $35, Available, 7, https://poshmark.com/listing/Madewell-Veja-Eaplar-low-sneaker-star-embroidered-608c429609d7601370aae92e
"Veja Womens White Green Leather Low Top Shoes Sz 8", Poshmark, $80, Available, 8, https://poshmark.com/listing/Veja-Womens-White-Green-Leather-Low-Top-Shoes-Sz-8-608b85a5e13164c9b7a3f2e5
"Veja esplar White/ Black low top sneakers 6", Poshmark, $120, Available, 6, https://poshmark.com/listing/Veja-esplar-White-Black-low-top-sneakers-6-608b7237633cfc9a5c355a71
"Madewell x Veja Esplar Low Sneakers", Poshmark, $80, Available, 7, https://poshmark.com/listing/Madewell-x-Veja-Esplar-Low-Sneakers-608b3d1dff83042836da67c2
"Veja Esplar Sneakers", Poshmark, $120, Available, 9, https://poshmark.com/listing/Veja-Esplar-Sneakers-608b2a25941f172ffab37f71
"Veja all black Venturi sneaker", Poshmark, $80, Available, 37, https://poshmark.com/listing/Veja-all-black-Venturi-sneaker-608b2930920786321c32ebff
"Madewell x Veja Esplar Gold Star Print Sneakers", Poshmark, $115, Available, 8, https://poshmark.com/listing/Madewell-x-Veja-Esplar-Gold-Star-Print-Sneakers-608b036ca4de4155a1536b90
"Veja Gold Metallic Sneakers Shoes", Poshmark, $48, Available, 4, https://poshmark.com/listing/Veja-Gold-Metallic-Sneakers-Shoes-608ac431045e397c8c0a19ad
"Brand new Veja sneakers", Poshmark, $115, Available, 7, https://poshmark.com/listing/Brand-new-Veja-sneakers-608abda9bcdb2f8f6c772271
"Veja sneakers", Poshmark, $110, Available, 6, https://poshmark.com/listing/Veja-sneakers-608aaeb5efd0e44cd8bfc215
"Veja sneakers", Poshmark, $95, Available, 41, https://poshmark.com/listing/Veja-sneakers-608a36be800f64c4010e5719
"Veja V-10 Leather Sneakers", Poshmark, $140, Available, 8, https://poshmark.com/listing/Veja-V10-Leather-Sneakers-60adb9bb446e59f642b0dad4
"COPY - Veja V10 sneakers size 11", Poshmark, $100, Available, 11, https://poshmark.com/listing/COPY-Veja-V10-sneakers-size-11-6089ae44ff8304eeb3d0edba
"Kids Veja V-10 Leather Sneakers Size 31", Poshmark, $85, Available, , https://poshmark.com/listing/Kids-Veja-V10-Leather-Sneakers-Size-31-6089a0bb7f80d2ecbcad4538
"Veja V-10 Sneaker  Mens  43/10", Poshmark, $125, Available, 10, https://poshmark.com/listing/Veja-V10-Sneaker-Mens-4310-608995ee1e75a81f1aaaab45
"Veja Sneaker", Poshmark, $126, Available, 36 EUR 5 US, https://poshmark.com/listing/Veja-Sneaker-5f221f3ca4de411ea86cab4d
"Veja 6 Esplar Sneakers Pink Leather Lace Up", Poshmark, $69, Available, 6, https://poshmark.com/listing/Veja-6-Esplar-Sneakers-Pink-Leather-Lace-Up-6088e381f470e230d67d10a8
"New Veja black leather high top sneakers", Poshmark, $63, Available, 11, https://poshmark.com/listing/New-Veja-black-leather-high-top-sneakers-6088adf2a4de41c54586a121
"Never worn Veja sneakers", Poshmark, $60, Available, 2 (Little Boy), https://poshmark.com/listing/Never-worn-Veja-sneakers-60888da7c936af109aacfb91
"Veja V-10 sneakers sz US 9", Poshmark, $65, Available, 9, https://poshmark.com/listing/Veja-V10-sneakers-sz-US-9-60887bd9800f64b976a34a43
"veja™ v-10 sneakers in colorblock", Poshmark, $75, Available, 38, https://poshmark.com/listing/veja-v10-sneakers-in-colorblock-60887442c7c17101c7f92dfe
"Veja campo size EU (39) US (8)", Poshmark, $115, Available, 8, https://poshmark.com/listing/Veja-campo-size-EU-39-US-8-6088409ccb692c95456cfcec
"VEJA NOVA HIGH TOP CANVAS TENT PIERRE", Poshmark, $99, Available, 36, https://poshmark.com/listing/VEJA-NOVA-HIGH-TOP-CANVAS-TENT-PIERRE-608822719c3378c3b925ad7f
"Used Vejas Espalar Sneakers", Poshmark, $55, Available, 10, https://poshmark.com/listing/Used-Vejas-Espalar-Sneakers-608767c02ca9abaab77b0c77
"All White Vejas", Poshmark, $75, Available, 6, https://poshmark.com/listing/All-White-Vejas-60876428ffba948c1d873ab3
"{ Veja } Esplar Logo Extra White Black Sneakers", Poshmark, $115, Available, 8, https://poshmark.com/listing/Veja-Esplar-Logo-Extra-White-Black-Sneakers-60872f80ce1e87f420a25fc6
"VEJA Nova V-logo low-top trainers", Poshmark, $70, Available, 5.5, https://poshmark.com/listing/VEJA-Nova-Vlogo-lowtop-trainers-608715caff83041d3b287d3f
"Veja Sneakers V 12", Poshmark, $88, Available, US 5 RUN BIG “7”, https://poshmark.com/listing/Veja-Sneakers-V-12-6086f1946914125ea9f161e5
"{ Veja } V-10 Extra White Black Leather Sneakers", Poshmark, $140, Available, 6, https://poshmark.com/listing/Veja-V10-Extra-White-Black-Leather-Sneakers-6085f5522ca9ab2956bc4e0d
"{ Veja } V-10 Laces Fluo White Sneakers", Poshmark, $100, Available, 5 (Big Girl), https://poshmark.com/listing/Veja-V10-Laces-Fluo-White-Sneakers-6085f4283bad6d5930886693
"Veja silver sneakers", Poshmark, $42, Available, 6, https://poshmark.com/listing/Veja-silver-sneakers-6085e573ac9702eda4e50278
"Veja esplar sneakers", Poshmark, $100, Available, 39, https://poshmark.com/listing/Veja-esplar-sneakers-6084cc00633cfc6e783bbc56
"Veja V10 White Green Leather Sneakers", Poshmark, $140, Available, 6, https://poshmark.com/listing/Veja-V10-White-Green-Leather-Sneakers-6084638fe131649483a403f7
"Veja sneakers size EU 38- US7 excellent condition", Poshmark, $110, Available, 7, https://poshmark.com/listing/Veja-sneakers-size-EU-38-US7-excellent-condition-6083a0249c3378b39ac26a35
"Veja V-10 Leather White Blue Red Sneakers Size 5", Poshmark, $138, Available, 5, https://poshmark.com/listing/Veja-V10-Leather-White-Blue-Red-Sneakers-Size-5-60837f60c693bdec5f30c4be
"Veja V12 Black Leather Lace Up Sneakers Sz 10", Poshmark, $40, Available, 10, https://poshmark.com/listing/Veja-V12-Black-Leather-Lace-Up-Sneakers-Sz-10-608227ceff83041abf7a58a7
"Veja sneakers", Poshmark, $80, Available, 41, https://poshmark.com/listing/Veja-sneakers-60821af24fd23a8b63248422
"Veja V10 Bastille Oxford Grey", Poshmark, $125, Available, 38, https://poshmark.com/listing/Veja-V10-Bastille-Oxford-Grey-6081de412a1eff21525c281b
"Mens Victoria Tenis 1125141 Cuero Tan Sz 46 US 12", Poshmark, $24, Available, 12, https://poshmark.com/listing/Mens-Victoria-Tenis-1125141-Cuero-Tan-Sz-46-US-12-6080d647cb692c63562fe2d1
"Victoria Mens Sneaker 1125224 white Sz46 US12", Poshmark, $39, Available, US 12 EU 46, https://poshmark.com/listing/Victoria-Mens-Sneaker-1125224-white-Sz46-US12-6081bcfee97e48b3d432b336
"Mens Veja Campo Sneaker Size 9", Poshmark, $120, Available, 9, https://poshmark.com/listing/Mens-Veja-Campo-Sneaker-Size-9-6080cf564fd23ae528dbe3f2
"Mens Veja Urca Sneaker Size 10!!!", Poshmark, $120, Available, 10, https://poshmark.com/listing/Mens-Veja-Urca-Sneaker-Size-10-6080ccf592078600077adfcc
"Veja boys white red navy sneakers sz 1 us /32 eu", Poshmark, $50, Available, 1, https://poshmark.com/listing/Veja-boys-white-red-navy-sneakers-sz-1-us-32-eu-608077f3ff7c5a8f7ebd6dfc
"DEAR FRANCES - Blue Velvet Spirit Boots NWOT", Poshmark, $320, Available, 7, https://poshmark.com/listing/DEAR-FRANCES-Blue-Velvet-Spirit-Boots-NWOT-607fa8bdc7c1718ee1d611f1
"VEJA Suede V-10 sneakers", Poshmark, $225, Available, 38, https://poshmark.com/listing/VEJA-Suede-V10-sneakers-607f7888ce1e878415aad85d
"Veja Sneakers Gently Worn with Lots of life!", Poshmark, $100, Available, 7, https://poshmark.com/listing/Veja-Sneakers-Gently-Worn-with-Lots-of-life-607e44256f6c91d32e944bb5
"Veja Esplar suede-trimmed leather sneakers", Poshmark, $115, Available, 37, https://poshmark.com/listing/Veja-Esplar-suedetrimmed-leather-sneakers-607e3cb081a36c167da2c2df
"BRAND NEW VEJA SHOES!", Poshmark, $95, Available, 4, https://poshmark.com/listing/BRAND-NEW-VEJA-SHOES-607e3243446e59033c251971
"Veja SDU B-Mesh Nautico Petale Sneakers", Poshmark, $100, Available, 6, https://poshmark.com/listing/Veja-SDU-BMesh-Nautico-Petale-Sneakers-607df40c1801363f979690eb
"New Veja Condor running shoes black 36 5", Poshmark, $135, Available, EU 36, https://poshmark.com/listing/New-Veja-Condor-running-shoes-black-36-5-607dcdf212d88002a901e979
"Veja sneakers green trim", Poshmark, $120, Available, 9, https://poshmark.com/listing/Veja-sneakers-green-trim-607db4ee3bad6d62b28fa7de
"Veja women leather sneakers", Poshmark, $70, Available, 7, https://poshmark.com/listing/Veja-women-leather-sneakers-607d6284074d248cc49da435
"NWT. Veja tennis shoes", Poshmark, $135, Available, 6, https://poshmark.com/listing/NWT-Veja-tennis-shoes-607cc7249c33786f151e217c
"Veja Santos Dumont Sneaker Men’s 11", Poshmark, $55, Available, 11, https://poshmark.com/listing/Veja-Santos-Dumont-Sneaker-Mens-11-607c9866ffba9454cdec96b1
"Men’s VEJA Shoes", Poshmark, $100, Available, 11, https://poshmark.com/listing/Mens-VEJA-Shoes-607c8b35a4de412b19a26556
"Kids Veja sneakers", Poshmark, $45, Available, 12.5 (Little Girl), https://poshmark.com/listing/Kids-Veja-sneakers-607b34722a1eff57abe72361
"Veja // SDU Mesh Navy Sporty Sneaker", Poshmark, $100, Available, 10, https://poshmark.com/listing/Veja-SDU-Mesh-Navy-Sporty-Sneaker-607af4824fd23a85948b2858
"Veja sneakers", Poshmark, $100, Available, 6, https://poshmark.com/listing/Veja-sneakers-607a1b88e13164862ecf2a81
"V-10 BMESH NATURAL MARSALA Size 37 (Size 6)", Poshmark, $75, Available, 6, https://poshmark.com/listing/V10-BMESH-NATURAL-MARSALA-Size-37-Size-6-6079d5c2941f17242bee54c1
"Veja V12 Sneakers", Poshmark, $98, Available, 36, https://poshmark.com/listing/Veja-V12-Sneakers-607937539c33783170ff6c95
"{ Veja } V-10 Black Low Top Sneakers", Poshmark, $125, Available, 10, https://poshmark.com/listing/Veja-V10-Black-Low-Top-Sneakers-607a3786941f170627f14755
"Veja x Rick Owens Men's Knit Low Top Sneakers", Poshmark, $190, Available, , https://poshmark.com/listing/Veja-x-Rick-Owens-Mens-Knit-Low-Top-Sneakers-607708ed446e5921573875a0
"Veja Condor Sneaker size 37", Poshmark, $118, Available, 37, https://poshmark.com/listing/Veja-Condor-Sneaker-size-37-6076f6d309d7609ab6bf5ca8
"Veja Sneakers", Poshmark, $125, Available, 5 (Big Girl), https://poshmark.com/listing/Veja-Sneakers-6076db5312d8809f175e62c9
"ISO!!! Vejas", Poshmark, $1000, Available, 37, https://poshmark.com/listing/ISO-Vejas-60752f15463d4f0dddf88074
"Veja Espalar Sneaker Size 11", Poshmark, $100, Available, 11, https://poshmark.com/listing/Veja-Espalar-Sneaker-Size-11-6074d498074d242d5a5070ff
"Veja white sneakers red green size 7", Poshmark, $90, Available, 7, https://poshmark.com/listing/Veja-white-sneakers-red-green-size-7-607498ca6f6c9112c4649b05
"Veja V-10 Lace Up Sneakers. Color: White/Marsala.", Poshmark, $75, Available, 5, https://poshmark.com/listing/Veja-V10-Lace-Up-Sneakers-Color-WhiteMarsala-6073aed2800f643cd116c227
"Veja V-10 sneakers naturals/ multi/ babe", Poshmark, $160, Available, 9, https://poshmark.com/listing/Veja-V10-sneakers-naturals-multi-babe-60736e5cbb5937dcb7410f31
"Brand new cute sneakers  never worn!", Poshmark, $130, Available, 6, https://poshmark.com/listing/Brand-new-cute-sneakers-never-worn-6072f5cc09d760dc099867e0
"Veja Sneakers", Poshmark, $75, Available, 7, https://poshmark.com/listing/Veja-Sneakers-60726261e107bb07473f058f
"Veja Campo Sneaker", Poshmark, $125, Available, EU 37, https://poshmark.com/listing/Veja-Campo-Sneaker-6072351fff8304dfeb87b12c
"VEJAS - Pink Suede", Poshmark, $92, Available, 7, https://poshmark.com/listing/VEJAS-Pink-Suede-6072178cb9190e3a326fae7c
"Veja White and rose color sneakers size 9", Poshmark, $120, Available, 9, https://poshmark.com/listing/Veja-White-and-rose-color-sneakers-size-9-6071eff2463d4fd0057e5223
"{ Veja } Esplar Extra White Low Top Sneakers", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-Esplar-Extra-White-Low-Top-Sneakers-607036ed941f17bd4a920d16
"Veja x Madewell Sneakers", Poshmark, $50, Available, 7, https://poshmark.com/listing/Veja-x-Madewell-Sneakers-6071e92a275e555c5e5fbabc
"Sneakers VEJA", Poshmark, $100, Available, 5, https://poshmark.com/listing/Sneakers-VEJA-6071dc56efd0e4b27537467d
"Veja high tops brand new", Poshmark, $99, Available, 8.5 (Toddler Girl), https://poshmark.com/listing/Veja-high-tops-brand-new-6071a43d275e5534275dd883
"Veja Running Shoes", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Running-Shoes-606f6567e107bb1cac7ea4c7
"VEJA Leather Velcro Trainers Sneakers BLACK 8.5", Poshmark, $55, Available, 8.5, https://poshmark.com/listing/VEJA-Leather-Velcro-Trainers-Sneakers-BLACK-85-606f0e6fb9190efa61e8df0b
"Veja white lace up sneakers barely worn", Poshmark, $100, Available, 8, https://poshmark.com/listing/Veja-white-lace-up-sneakers-barely-worn-606f0c2693649f0bb48fd580
"Veja V 10 leather sneakers size (40) EU 9 US", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-V-10-leather-sneakers-size-40-EU-9-US-606de7f1e107bb973615c194
"Women’s Veja V-10 Leather Sneakers Eur 36 US 5", Poshmark, $95, Available, 6, https://poshmark.com/listing/Womens-Veja-V10-Leather-Sneakers-Eur-36-US-5-606dcd35cb692cd40c85735a
"Veja Men's Rio Branco Sneakers", Poshmark, $99, Available, 10, https://poshmark.com/listing/Veja-Mens-Rio-Branco-Sneakers-606db83d6f6c9154474d9e48
"Veja Sneakers", Poshmark, $85, Available, 38/7, https://poshmark.com/listing/Veja-Sneakers-606ce1292f3d19d7de7aa2e2
"Women’s Veja Sneakers V-10 EUR 37 US 6 Leather", Poshmark, $65, Available, 6, https://poshmark.com/listing/Womens-Veja-Sneakers-V10-EUR-37-US-6-Leather-606cd21309d760b41265969f
"NEW VEJA Esplar Leather Tonal Sneakers", Poshmark, $120, Available, 9, https://poshmark.com/listing/NEW-VEJA-Esplar-Leather-Tonal-Sneakers-60787cf060fded0a20179c20
"veja sneakers", Poshmark, $100, Available, 5, https://poshmark.com/listing/veja-sneakers-606bfea2e13164ddc43e10dc
"Veja small esplar lace", Poshmark, $95, Available, 7, https://poshmark.com/listing/Veja-small-esplar-lace-606bb6c25e0ba80efad85afa
"J.Crew khaki sailor lace up pencil skirt", Poshmark, $46, Available, 6, https://poshmark.com/listing/JCrew-khaki-sailor-lace-up-pencil-skirt-606a70c3c32ee62a3ecdf00f
"Veja V-10 nautico sneakers 6US", Poshmark, $120, Available, 6, https://poshmark.com/listing/Veja-V10-nautico-sneakers-6US-6069bd9cff8304721e15ac52
"Veja Esplar Womens 3-Lock Grip-Strap Sneaker US 11", Poshmark, $112, Available, 11, https://poshmark.com/listing/Veja-Esplar-Womens-3Lock-GripStrap-Sneaker-US-11-60694c7f5462c3cddebea7b0
"NWT in box Veja Consor Sneakers", Poshmark, $165, Available, 9.5, https://poshmark.com/listing/NWT-in-box-Veja-Consor-Sneakers-6068f923c936afcc5d23cbe0
"NWOT Limited Edition Veja Metallic Esplar Sneakers", Poshmark, $130, Available, 10, https://poshmark.com/listing/NWOT-Limited-Edition-Veja-Metallic-Esplar-Sneakers-6068d418e97e48aa2ff23d35
"{ Veja } Esplar Extra White Leather Low Sneakers", Poshmark, $125, Available, 9, https://poshmark.com/listing/Veja-Esplar-Extra-White-Leather-Low-Sneakers-6067b824efd0e4711fd9b2a7
"VEJA sneakers", Poshmark, $128, Available, EURO 42 US 9, https://poshmark.com/listing/VEJA-sneakers-6067b276ff8304546f0aa39c
"Hartjes Printed Side Zip Low Top Floral Sneaker", Poshmark, $160, Available, 6.5, https://poshmark.com/listing/Hartjes-Printed-Side-Zip-Low-Top-Floral-Sneaker-6067aa1b2ca9ab077abf6010
"Men’s Veja sneakers", Poshmark, $120, Available, 10, https://poshmark.com/listing/Mens-Veja-sneakers-606650c06f6c9122174e7ff9
"Veja Men's V-10 Sneakers", Poshmark, $100, Available, 11.5, https://poshmark.com/listing/Veja-Mens-V10-Sneakers-60660b171460bbe824e1c789
"Veja Sneakers", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-Sneakers-6065ddf4ffba94dad099ef8c
"Adidas white/gold 🍁🍂sneakers brand new", Poshmark, $35, Available, 12 (Toddler Girl), https://poshmark.com/listing/Adidas-whitegold-sneakers-brand-new-6064b9ab88cce3cd0e9d5c9c
"Veja V-10 in white and merlot", Poshmark, $75, Available, 5, https://poshmark.com/listing/Veja-V10-in-white-and-merlot-60638e387ec30c8796a9c466
"Veja Esplar Rio Branco Bicolor Trainer Sneakers", Poshmark, $115, Available, 9, https://poshmark.com/listing/Veja-Esplar-Rio-Branco-Bicolor-Trainer-Sneakers-606323e112d8804f98256510
"Veja Nova Canvas sneakers - organic cotton", Poshmark, $81, Available, 5M - Size 36, https://poshmark.com/listing/Veja-Nova-Canvas-sneakers-organic-cotton-605c43ca7ec30ccb7040a22e
"Men’s Veja", Poshmark, $125, Available, 9, https://poshmark.com/listing/Mens-Veja-606224017ec30ca8aaa0b5b5
"Veja V- 10 CWL Low Top Mens Fashion Sneakers 11.5", Poshmark, $118, Available, 11.5, https://poshmark.com/listing/Veja-V-10-CWL-Low-Top-Mens-Fashion-Sneakers-115-60616377162958219cdc9ff2
"Veja sneakers (kids)", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-kids-606125cf12d880308d19db8d
"Veja sneakers (kids)", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-kids-6061255c800f640dc04c0c9e
"H & M Divided Chunky Sweater", Poshmark, $12, Available, XS, https://poshmark.com/listing/H-M-Divided-Chunky-Sweater-609f67099ad8447208c0dbd9
"Veja sneakers", Poshmark, $50, Available, 2, https://poshmark.com/listing/Veja-sneakers-605fd09b180136e531ca0ab1
"{ Veja } V-10 Velcro Kids Sneakers", Poshmark, $80, Available, 7, https://poshmark.com/listing/Veja-V10-Velcro-Kids-Sneakers-606155da3cda88357f9a64f0
"Veja sneakers size 9US Europe 40", Poshmark, $105, Available, 9, https://poshmark.com/listing/Veja-sneakers-size-9US-Europe-40-6060c0cd6e2846a446e529c5
"Veja V-10 Sneaker( unisex)", Poshmark, $165, Available, 7, https://poshmark.com/listing/Veja-V10-Sneaker-unisex-6060a603ce1e871303dbb387
"Veja Holiday LT Bastille Leather Size 5 (EUR 36)", Poshmark, $88, Available, 5, https://poshmark.com/listing/Veja-Holiday-LT-Bastille-Leather-Size-5-EUR-36-605f5750c693bd18fa2ca653
"NIB VEJA Roraima suede shoe 9", Poshmark, $155, Available, 9, https://poshmark.com/listing/NIB-VEJA-Roraima-suede-shoe-9-605f53ed12d88066ed0cd599
"Veja V-10 Sneakers Size 9", Poshmark, $75, Available, 9, https://poshmark.com/listing/Veja-V10-Sneakers-Size-9-605df7d32a1eff0b05a536ea
"Veja V-10 Sneaker", Poshmark, $110, Available, 5, https://poshmark.com/listing/Veja-V10-Sneaker-605b467b43895f6b29a0f64e
"ISO - Black Veja", Poshmark, $150, Available, 8, https://poshmark.com/listing/ISO-Black-Veja-605a8102800f64200f40fab1
"Veja x Rick Owens V-Knit Stretch Runner Sneakers", Poshmark, $245, Available, 7, https://poshmark.com/listing/Veja-x-Rick-Owens-VKnit-Stretch-Runner-Sneakers-605a65ef02c187c7294c69c4
"Madewell Veja Gold Stars Sneakers size 37 6", Poshmark, $76, Available, 6, https://poshmark.com/listing/Madewell-Veja-Gold-Stars-Sneakers-size-37-6-605a599012d880d7b2532906
"Veja V-12 Women’s Sneakers", Poshmark, $110, Available, 36, https://poshmark.com/listing/Veja-V12-Womens-Sneakers-605a44966e284662a5ce77df
"Men’s Veja Condor running shoes", Poshmark, $140, Available, 10, https://poshmark.com/listing/Mens-Veja-Condor-running-shoes-605a30dc7f80d2d9a1951eab
"Veja sneakers olive/white", Poshmark, $80, Available, 6, https://poshmark.com/listing/Veja-sneakers-olivewhite-605905e5284e99aec15436e6
"VEJA ESPLAR SE CANVAS SIZE 6!!", Poshmark, $50, Available, 6, https://poshmark.com/listing/VEJA-ESPLAR-SE-CANVAS-SIZE-6-6058df17920786d35227282b
"PLAE🍂🍁High Tops sneakers Sz 10 toddler", Poshmark, $35, Available, 10 (Toddler Girl), https://poshmark.com/listing/PLAEHigh-Tops-sneakers-Sz-10-toddler-6089b4c712d880c81e72225b
"Madewell x Veja™ Esplar Low Sneakers 37", Poshmark, $40, Available, 7, https://poshmark.com/listing/Madewell-x-Veja-Esplar-Low-Sneakers-37-6058bdbb37f939760ebc48c1
"Veja Black shoes: V-12", Poshmark, $90, Available, 9, https://poshmark.com/listing/Veja-Black-shoes-V12-6057f0bd800f64a4272da599
"NEW! VEJA V-10 CWL Faux Leather Sneakers", Poshmark, $150, Available, 12, https://poshmark.com/listing/NEW-VEJA-V10-CWL-Faux-Leather-Sneakers-6057b6d22a1effac3568dc5d
"Veja roraima high top sneakers", Poshmark, $100, Available, 38, https://poshmark.com/listing/Veja-roraima-high-top-sneakers-6057a973275e5553388ba52f
